ID,Type,URL,Label
fewsn_1996_nigeriaadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_nigeriaadmn1.zip,
fewsn_1996_nigeriaadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-nigeriaadmn1,
fewsn_1996_nigeriaadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_nigeriaadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_nigeriaadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_nigeriaadmn2.zip,
fewsn_1996_nigeriaadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-nigeriaadmn2,
fewsn_1996_nigeriaadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_nigeriaadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_nigeriaadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_nigeriaadmn3.zip,
fewsn_1996_nigeriaadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-nigeriaadmn3,
fewsn_1996_nigeriaadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_nigeriaadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_rwandaadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_rwandaadmn1.zip,
fewsn_1996_rwandaadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-rwandaadmn1,
fewsn_1996_rwandaadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_rwandaadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_rwandaadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_rwandaadmn2.zip,
fewsn_1996_rwandaadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-rwandaadmn2,
fewsn_1996_rwandaadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_rwandaadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_rwandaadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_rwandaadmn3.zip,
fewsn_1996_rwandaadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-rwandaadmn3,
fewsn_1996_rwandaadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_rwandaadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_saotomeprincipeadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_saotomeprincipeadmn1.zip,
fewsn_1996_saotomeprincipeadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-saotomeprincipeadmn1,
fewsn_1996_saotomeprincipeadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_saotomeprincipeadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_senegaladmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_senegaladmn1.zip,
fewsn_1996_senegaladmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-senegaladmn1,
fewsn_1996_senegaladmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_senegaladmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_senegaladmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_senegaladmn2.zip,
fewsn_1996_senegaladmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-senegaladmn2,
fewsn_1996_senegaladmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_senegaladmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_senegaladmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_senegaladmn3.zip,
fewsn_1996_senegaladmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-senegaladmn3,
fewsn_1996_senegaladmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_senegaladmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_senegaladmn4,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_senegaladmn4.zip,
fewsn_1996_senegaladmn4,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-senegaladmn4,
fewsn_1996_senegaladmn4,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_senegaladmn4,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_sierraleoneadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_sierraleoneadmn1.zip,
fewsn_1996_sierraleoneadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-sierraleoneadmn1,
fewsn_1996_sierraleoneadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_sierraleoneadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_sierraleoneadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_sierraleoneadmn2.zip,
fewsn_1996_sierraleoneadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-sierraleoneadmn2,
fewsn_1996_sierraleoneadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_sierraleoneadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_sierraleoneadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_sierraleoneadmn3.zip,
fewsn_1996_sierraleoneadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-sierraleoneadmn3,
fewsn_1996_sierraleoneadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_sierraleoneadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_somaliaadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_somaliaadmn1.zip,
fewsn_1996_somaliaadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-somaliaadmn1,
fewsn_1996_somaliaadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_somaliaadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_somaliaadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_somaliaadmn2.zip,
fewsn_1996_somaliaadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-somaliaadmn2,
fewsn_1996_somaliaadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_somaliaadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_somaliaadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_somaliaadmn3.zip,
fewsn_1996_somaliaadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-somaliaadmn3,
fewsn_1996_somaliaadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_somaliaadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_southafricaadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_southafricaadmn1.zip,
fewsn_1996_southafricaadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-southafricaadmn1,
fewsn_1996_southafricaadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_southafricaadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_southafricaadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_southafricaadmn2.zip,
fewsn_1996_southafricaadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-southafricaadmn2,
fewsn_1996_southafricaadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_southafricaadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_southafricaadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_southafricaadmn3.zip,
fewsn_1996_southafricaadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-southafricaadmn3,
fewsn_1996_southafricaadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_southafricaadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_sudanadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_sudanadmn1.zip,
fewsn_1996_sudanadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-sudanadmn1,
fewsn_1996_sudanadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_sudanadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_sudanadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_sudanadmn2.zip,
fewsn_1996_sudanadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-sudanadmn2,
fewsn_1996_sudanadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_sudanadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_sudanadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_sudanadmn3.zip,
fewsn_1996_sudanadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-sudanadmn3,
fewsn_1996_sudanadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_sudanadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_sudanadmn4,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_sudanadmn4.zip,
fewsn_1996_sudanadmn4,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-sudanadmn4,
fewsn_1996_sudanadmn4,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_sudanadmn4,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_sudanadmn5,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_sudanadmn5.zip,
fewsn_1996_sudanadmn5,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-sudanadmn5,
fewsn_1996_sudanadmn5,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_sudanadmn5,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_swazilandadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_swazilandadmn1.zip,
fewsn_1996_swazilandadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-swazilandadmn1,
fewsn_1996_swazilandadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_swazilandadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_swazilandadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_swazilandadmn2.zip,
fewsn_1996_swazilandadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-swazilandadmn2,
fewsn_1996_swazilandadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_swazilandadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_tanzaniaadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_tanzaniaadmn1.zip,
fewsn_1996_tanzaniaadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-tanzaniaadmn1,
fewsn_1996_tanzaniaadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_tanzaniaadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_tanzaniaadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_tanzaniaadmn2.zip,
fewsn_1996_tanzaniaadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-tanzaniaadmn2,
fewsn_1996_tanzaniaadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_tanzaniaadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_tanzaniaadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_tanzaniaadmn3.zip,
fewsn_1996_tanzaniaadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-tanzaniaadmn3,
fewsn_1996_tanzaniaadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_tanzaniaadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_thegambiaadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_thegambiaadmn1.zip,
fewsn_1996_thegambiaadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-thegambiaadmn1,
fewsn_1996_thegambiaadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_thegambiaadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_thegambiaadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_thegambiaadmn2.zip,
fewsn_1996_thegambiaadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-thegambiaadmn2,
fewsn_1996_thegambiaadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_thegambiaadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_thegambiaadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_thegambiaadmn3.zip,
fewsn_1996_thegambiaadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-thegambiaadmn3,
fewsn_1996_thegambiaadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_thegambiaadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_togoadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_togoadmn1.zip,
fewsn_1996_togoadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-togoadmn1,
fewsn_1996_togoadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_togoadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_togoadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_togoadmn2.zip,
fewsn_1996_togoadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-togoadmn2,
fewsn_1996_togoadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_togoadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_togoadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_togoadmn3.zip,
fewsn_1996_togoadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-togoadmn3,
fewsn_1996_togoadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_togoadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_ugandaadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_ugandaadmn1.zip,
fewsn_1996_ugandaadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-ugandaadmn1,
fewsn_1996_ugandaadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_ugandaadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_ugandaadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_ugandaadmn2.zip,
fewsn_1996_ugandaadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-ugandaadmn2,
fewsn_1996_ugandaadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_ugandaadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_ugandaadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_ugandaadmn3.zip,
fewsn_1996_ugandaadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-ugandaadmn3,
fewsn_1996_ugandaadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_ugandaadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_zaireadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_zaireadmn1.zip,
fewsn_1996_zaireadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-zaireadmn1,
fewsn_1996_zaireadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_zaireadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_zaireadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_zaireadmn2.zip,
fewsn_1996_zaireadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-zaireadmn2,
fewsn_1996_zaireadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_zaireadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_zaireadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_zaireadmn3.zip,
fewsn_1996_zaireadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-zaireadmn3,
fewsn_1996_zaireadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_zaireadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_zambiaadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_zambiaadmn1.zip,
fewsn_1996_zambiaadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-zambiaadmn1,
fewsn_1996_zambiaadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_zambiaadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_zambiaadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_zambiaadmn2.zip,
fewsn_1996_zambiaadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-zambiaadmn2,
fewsn_1996_zambiaadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_zambiaadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_zambiaadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_zambiaadmn3.zip,
fewsn_1996_zambiaadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-zambiaadmn3,
fewsn_1996_zambiaadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_zambiaadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_zimbabweadmn1,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_zimbabweadmn1.zip,
fewsn_1996_zimbabweadmn1,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-zimbabweadmn1,
fewsn_1996_zimbabweadmn1,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_zimbabweadmn1,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_zimbabweadmn2,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_zimbabweadmn2.zip,
fewsn_1996_zimbabweadmn2,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-zimbabweadmn2,
fewsn_1996_zimbabweadmn2,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_zimbabweadmn2,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_zimbabweadmn3,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_zimbabweadmn3.zip,
fewsn_1996_zimbabweadmn3,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-zimbabweadmn3,
fewsn_1996_zimbabweadmn3,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_zimbabweadmn3,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
fewsn_1996_zimbabweadmn4,download,https://www.columbia.edu/acis/eds/gis/images/fewsn_1996_zimbabweadmn4.zip,
fewsn_1996_zimbabweadmn4,url,https://geodata.library.columbia.edu/catalog/fewsn-1996-zimbabweadmn4,
fewsn_1996_zimbabweadmn4,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
fewsn_1996_zimbabweadmn4,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
halcrow_amtrak_line_2007,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_amtrak_line_2007.zip,
halcrow_amtrak_line_2007,url,https://geodata.library.columbia.edu/catalog/halcrow-amtrak-line-2007,
halcrow_amtrak_line_2012,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_amtrak_line_2012.zip,
halcrow_amtrak_line_2012,url,https://geodata.library.columbia.edu/catalog/halcrow-amtrak-line-2012,
halcrow_amtrak_station_2007,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_amtrak_station_2007.zip,
halcrow_amtrak_station_2007,url,https://geodata.library.columbia.edu/catalog/halcrow-amtrak-station-2007,
halcrow_amtrak_station_2012,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_amtrak_station_2012.zip,
halcrow_amtrak_station_2012,url,https://geodata.library.columbia.edu/catalog/halcrow-amtrak-station-2012,
halcrow_busroute_nyc_1998,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busroute_nyc_1998.zip,
halcrow_busroute_nyc_1998,url,https://geodata.library.columbia.edu/catalog/halcrow-busroute-nyc-1998,
halcrow_busroute_nyc_2009,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busroute_nyc_2009.zip,
halcrow_busroute_nyc_2009,url,https://geodata.library.columbia.edu/catalog/halcrow-busroute-nyc-2009,
halcrow_busroute_nyc_2012,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busroute_nyc_2012.zip,
halcrow_busroute_nyc_2012,url,https://geodata.library.columbia.edu/catalog/halcrow-busroute-nyc-2012,
halcrow_busroutes_nyc_2004,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busroutes_nyc_2004.zip,
halcrow_busroutes_nyc_2004,url,https://geodata.library.columbia.edu/catalog/halcrow-busroutes-nyc-2004,
halcrow_busroutes_nyc_2006,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busroutes_nyc_2006.zip,
halcrow_busroutes_nyc_2006,url,https://geodata.library.columbia.edu/catalog/halcrow-busroutes-nyc-2006,
halcrow_busroutes_nyc_2007,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busroutes_nyc_2007.zip,
halcrow_busroutes_nyc_2007,url,https://geodata.library.columbia.edu/catalog/halcrow-busroutes-nyc-2007,
halcrow_busstop_nyc_1998,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busstop_nyc_1998.zip,
halcrow_busstop_nyc_1998,url,https://geodata.library.columbia.edu/catalog/halcrow-busstop-nyc-1998,
halcrow_busstop_nyc_2009,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busstop_nyc_2009.zip,
halcrow_busstop_nyc_2009,url,https://geodata.library.columbia.edu/catalog/halcrow-busstop-nyc-2009,
halcrow_busstop_nyc_2012,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busstop_nyc_2012.zip,
halcrow_busstop_nyc_2012,url,https://geodata.library.columbia.edu/catalog/halcrow-busstop-nyc-2012,
halcrow_busstops_nyc_2004,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busstops_nyc_2004.zip,
halcrow_busstops_nyc_2004,url,https://geodata.library.columbia.edu/catalog/halcrow-busstops-nyc-2004,
halcrow_busstops_nyc_2006,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busstops_nyc_2006.zip,
halcrow_busstops_nyc_2006,url,https://geodata.library.columbia.edu/catalog/halcrow-busstops-nyc-2006,
halcrow_busstops_nyc_2007,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_busstops_nyc_2007.zip,
halcrow_busstops_nyc_2007,url,https://geodata.library.columbia.edu/catalog/halcrow-busstops-nyc-2007,
halcrow_commuterline_nyc_2007,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_commuterline_nyc_2007.zip,
halcrow_commuterline_nyc_2007,url,https://geodata.library.columbia.edu/catalog/halcrow-commuterline-nyc-2007,
halcrow_commuterrail_nyc_2006,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_commuterrail_nyc_2006.zip,
halcrow_commuterrail_nyc_2006,url,https://geodata.library.columbia.edu/catalog/halcrow-commuterrail-nyc-2006,
halcrow_commuterstations_nyc_2006,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_commuterstations_nyc_2006.zip,
halcrow_commuterstations_nyc_2006,url,https://geodata.library.columbia.edu/catalog/halcrow-commuterstations-nyc-2006,
halcrow_commuterstations_nyc_2007,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_commuterstations_nyc_2007.zip,
halcrow_commuterstations_nyc_2007,url,https://geodata.library.columbia.edu/catalog/halcrow-commuterstations-nyc-2007,
halcrow_freightline_nyc_2006,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_freightline_nyc_2006.zip,
halcrow_freightline_nyc_2006,url,https://geodata.library.columbia.edu/catalog/halcrow-freightline-nyc-2006,
halcrow_freightline_nyc_2007,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_freightline_nyc_2007.zip,
halcrow_freightline_nyc_2007,url,https://geodata.library.columbia.edu/catalog/halcrow-freightline-nyc-2007,
halcrow_freightline_nyc_2009,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_freightline_nyc_2009.zip,
halcrow_freightline_nyc_2009,url,https://geodata.library.columbia.edu/catalog/halcrow-freightline-nyc-2009,
halcrow_freightlines_nj_2007,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_freightlines_nj_2007.zip,
halcrow_freightlines_nj_2007,url,https://geodata.library.columbia.edu/catalog/halcrow-freightlines-nj-2007,
halcrow_freightlines_nj_2012,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_freightlines_nj_2012.zip,
halcrow_freightlines_nj_2012,url,https://geodata.library.columbia.edu/catalog/halcrow-freightlines-nj-2012,
halcrow_freightstation_nyc_2009,download,https://www1.columbia.edu/sec/acis/eds/dgate/studies/C1301/data/halcrow_freightstation_nyc_2009.zip,
halcrow_freightstation_nyc_2009,url,https://geodata.library.columbia.edu/catalog/halcrow-freightstation-nyc-2009,
